row_id,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_id,order_status,customer_state,customer_city
55594,7e6a53c33d1a45a56251e3153392aca1,1,b92a7304ebad1ca5b393b53b2de5c70a,7c67e1448b00f6e969d365cea6b010ab,2018-06-07 13:31:00,139.99,32.11,9725.0,53.0,52.0,17.0,8e1407247fe5c1268be459f9b9d0d7f7,delivered,RJ,rio de janeiro
55596,7e6ae85d806fd4563f0e68f5521321cc,2,c0293bb52f87cea29cbf4cfa3fa873bc,1900267e848ceeba8fa32d80c1a5f5a8,2018-05-21 10:54:45,69.0,21.61,1100.0,16.0,10.0,16.0,f31164513a99160d91a464ccf934ed3f,delivered,SP,santo andre
55597,7e6b55f6388682bf51a05d8f13c2d466,1,362aecb999551eb6adcd8c5594e255fc,822b63912576852aea9a8436d72317b7,2017-01-22 12:59:05,719.88,20.74,200.0,33.0,33.0,33.0,9a3f62a5bf3676fc5f7197d68d626515,invoiced,ES,fundao
55598,7e6b93aa02b605ccc1e04939e172a759,1,7c700504b3029faf7052e5f8e2c83b04,dd7ddc04e1b6c2c614352b383efe2d36,2018-04-03 02:50:13,16.9,17.93,300.0,30.0,3.0,30.0,bcf99814b3c0c71ad0fa75a2e7b72658,delivered,MG,contagem
55599,7e6b93aa02b605ccc1e04939e172a759,2,7c700504b3029faf7052e5f8e2c83b04,dd7ddc04e1b6c2c614352b383efe2d36,2018-04-03 02:50:13,16.9,17.93,300.0,30.0,3.0,30.0,bcf99814b3c0c71ad0fa75a2e7b72658,delivered,MG,contagem
55604,7e6e7f8c90f49906342dc848330b3961,1,44af7e0083e6ebeeeae5da438472d189,fbc14c0cf93505ef89f64665ffa4a7b5,2018-06-27 19:21:40,419.99,17.25,1450.0,20.0,12.0,22.0,b35dfa7dd3de3e852a60448604e9800e,delivered,SP,sao paulo
55605,7e708aed151d6a8601ce8f2eaa712bf4,1,b7a812ed1b86b3b00e566dc29ba7ec7c,640e21a7d01df7614a3b4923e990d40c,2018-06-11 18:51:31,26.4,18.23,550.0,35.0,2.0,50.0,033fab69968b0d69099d64423831a236,delivered,ES,arace
55606,7e70cd9bcce25088247e249026c96fa5,1,87b28d72d12acf347bee8bec0bc7d2fb,365e4bce19bda0082c3d15d83fdb8bcd,2018-02-08 00:09:41,349.9,18.08,4500.0,26.0,11.0,33.0,ed35271185aa3ecf2e421970e47e473f,delivered,SP,adamantina
55608,7e72165c5aea9996c625cfe62c8e1500,1,bdd7ae3003cbfd7704d3664e85201ba0,3d871de0142ce09b7081e2b9d1733cb1,2018-03-09 12:09:07,99.0,17.94,4600.0,60.0,20.0,29.0,06db786002c0a85b36bdaca70b9fb4fe,delivered,SC,ararangua
55609,7e722bfc2987b03c9f86dc14857dabba,1,3a3502ecc84a931af1064f5a82ed267a,062ce95fa2ad4dfaedfc79260130565f,2017-05-07 23:32:51,47.9,26.06,500.0,21.0,8.0,15.0,c4a875883036b34ff4fe78e2d66512d8,delivered,RJ,rio de janeiro
55610,7e722bfc2987b03c9f86dc14857dabba,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-05-07 23:32:51,89.9,6.52,1383.0,50.0,10.0,40.0,c4a875883036b34ff4fe78e2d66512d8,delivered,RJ,rio de janeiro
55611,7e725a02a94edf1bb07180293cbb29d9,1,dd4c3b4ab7e001aaf385ea2e68952030,d673a59aac7a70d8b01e6902bf090a11,2018-03-08 15:10:30,29.9,11.85,450.0,30.0,7.0,20.0,9d1e06b0ab7ef29fa0e9cea88bdc7eeb,delivered,SP,franca
55612,7e7280eb49c876dcbe8be5aaafcf4f15,1,1e065b64f82eb1e3fd606ae9b4fef074,c9aafcd0621b2207c10e32c649cada4d,2018-08-14 03:50:20,77.9,27.84,1250.0,18.0,20.0,18.0,482219f5f0168b95b1349a6142fb3acc,delivered,BA,salvador
55613,7e72ec73eb316f40183f574d738eb99e,1,bf4538d88321d0fd4412a93c974510e6,d6b1ce66b035a475f00c017792ff9769,2018-08-09 17:44:36,240.0,15.99,1700.0,16.0,19.0,16.0,6fcffe4eb7a8012f3ce4c7131825a048,delivered,SP,jau
55614,7e7391dc612005ec78b995037a528b50,1,b76364870c38ddd7dcc9dd9ab5abeeb4,2a6fbeaa7ab9e5d59a35841a8da71ce4,2017-11-02 22:35:15,40.0,17.6,1200.0,25.0,20.0,20.0,4da73e09847ce3bfc0c4eb4657ab39ff,delivered,SP,sao paulo
55615,7e73a37d2876badd7341bc42b0c1ac42,1,5f42d57952b7815098979a5c4fa6f82a,c70c1b0d8ca86052f45a432a38b73958,2018-05-02 08:52:11,110.32,7.64,150.0,22.0,3.0,15.0,8098f5c7290a32e67f211defcc47528c,delivered,SP,sao paulo
55616,7e746592e95b3026beaecc92855b04b1,1,d6771ada82143b0a04ba2cf7690bfcc7,0bae85eb84b9fb3bd773911e89288d54,2017-09-05 02:11:00,43.56,17.6,963.0,17.0,15.0,15.0,53b2109f24917c2cfae72518daf4fd8a,delivered,SP,campinas
55617,7e7671e9ee6e72a8ccc841c1bec954b1,1,d04bbac48960ecb7ea311b00ca6e1cb7,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-05 15:15:13,104.0,20.07,11325.0,18.0,105.0,30.0,06fd13fe812ea82418f7e99df3591b81,delivered,SP,itanhaem
55619,7e77eb1830c5ca91d26012b8e0fed483,1,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,2017-12-21 02:51:45,143.8,31.76,5950.0,65.0,11.0,65.0,d4a482cbaeecc8d8bf7c2e5d38fc5898,delivered,RJ,barra mansa
55620,7e7854ea93e1ac916da1c6a44feef201,1,f1c7f353075ce59d8a6f3cf58f419c9c,37be5a7c751166fbc5f8ccba4119e043,2017-09-11 22:50:10,195.0,14.97,9750.0,35.0,12.0,30.0,3dbfd7c612d7cb2bd4f4740141e4b437,delivered,SP,carapicuiba
55622,7e7a64032ec6e6d07ad648bcd4a2c22c,1,db34e1e6f14cc3755d9149fe8a1de9fd,850f4f8af5ea87287ac68de36e29107f,2018-05-07 19:31:24,539.99,25.84,1550.0,28.0,36.0,27.0,c2be581f7df5d377ec3f21a40cb4f85f,delivered,PE,olinda
55623,7e7aa7dd23657ca98b6b94fa4ad4c576,1,7cd368b177f37a01149c959266701c1f,f1ed6bd0a9b11b581f16c851c6a5a527,2017-08-31 20:30:12,54.47,26.92,850.0,20.0,20.0,15.0,21277eca77a0bc887c35c79b56520ccf,delivered,RJ,volta redonda
55624,7e7c0e989429a8dcd7853fb2a666dbad,1,0736b2e56f06e14d3aa1bef54de26052,92eb0f42c21942b6552362b9b114707d,2018-01-29 13:56:27,13.87,14.1,75.0,19.0,3.0,11.0,55257b99ab3886a92258796316c4fa69,delivered,RS,estancia velha
55625,7e7c209ab4d09fe584822fd6c054023d,1,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6,567.0,26.0,12.0,26.0,4427dd566bcfaa58251f2bc671d371d8,delivered,SC,florianopolis
55626,7e7c209ab4d09fe584822fd6c054023d,2,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6,567.0,26.0,12.0,26.0,4427dd566bcfaa58251f2bc671d371d8,delivered,SC,florianopolis
55627,7e7c209ab4d09fe584822fd6c054023d,3,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6,567.0,26.0,12.0,26.0,4427dd566bcfaa58251f2bc671d371d8,delivered,SC,florianopolis
55628,7e7c209ab4d09fe584822fd6c054023d,4,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6,567.0,26.0,12.0,26.0,4427dd566bcfaa58251f2bc671d371d8,delivered,SC,florianopolis
55630,7e7c209ab4d09fe584822fd6c054023d,6,04c4a4b9c924494fcf82e0fba966f955,86ccac0b835037332a596a33b6949ee1,2018-02-22 02:35:40,26.74,12.6,567.0,26.0,12.0,26.0,4427dd566bcfaa58251f2bc671d371d8,delivered,SC,florianopolis
55632,7e7ce1bc81b9dfd761f11ce02aa3b5c6,1,e6d3e381889aa6e9d222ad50cb30ac43,7d13fca15225358621be4086e1eb0964,2018-03-08 15:48:20,228.0,26.88,480.0,18.0,11.0,14.0,73f2037bc13d4d82c9251f6425244adc,delivered,PA,belem
55633,7e7d02281bcb8b908e7e347469114ba8,1,8903e02564eb6f9584dae521a9663b55,5f0057b677eb963672bf05dfa3f16c34,2017-02-06 03:48:06,29.9,14.11,400.0,18.0,8.0,14.0,1145efd0cc4b891ba7df8d75f1530ec0,delivered,RJ,rio de janeiro
55636,7e7e972164339f32fadecfdb2c4e93c7,1,e2fcaac49de7a3a90f0dc74d7b1e9f10,2528513dd95219a6013d4d05176e391a,2018-07-24 17:25:15,219.0,16.83,4550.0,40.0,30.0,40.0,24192468c9479052129e9b1d34baeafb,delivered,SP,sao paulo
55637,7e7ed851224124724e3058ab01051711,1,b59b5899ecf4bcc294a72fdd48adaa94,ea8482cd71df3c1969d7b9473ff13abc,2018-06-06 08:30:42,28.89,22.06,225.0,17.0,6.0,13.0,621bd139a00b6dc7d6d68635e3b558f4,delivered,BA,acajutiba
55638,7e800a21a9d688d6bf4e5f45a48eec78,1,99ab9c8051f0c77d025711fec98514e2,750303a20e9c56b2a6bc45cdce0b897d,2017-12-01 07:30:27,39.9,22.67,550.0,85.0,15.0,15.0,921c28ab6d42dc101d7a74ce6c28a778,delivered,CE,maracanau
55639,7e80537703a1b61bf60fbc4d67e0d641,1,19c91ef95d509ea33eda93495c4d3481,06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-20 15:04:12,122.99,53.21,700.0,25.0,12.0,19.0,cdc3c03dcbbe739ea43815cecb49523d,delivered,GO,caldas novas
55640,7e8072dc0f35ebb0c1b2a4743e0f179a,1,4c8541293fb2d3359cf52485b4d59b8e,a416b6a846a11724393025641d4edd5e,2018-07-04 20:10:14,79.0,16.74,750.0,25.0,13.0,14.0,8a8476a80099f2b63c573d23679532ec,delivered,RS,ipiranga
55641,7e81615ea78ee199445fca4f2b1e760a,1,a2f25a7e9c4eea1e3c2949d03c688048,6481e96574816ead57975da2c0f6d80d,2018-02-14 19:32:23,258.8,14.83,10650.0,26.0,80.0,26.0,4c4f820a610c5c687e56d69a2f54ffcd,delivered,SP,ribeirao preto
55642,7e81c4cc31fd46f225b4441e179f78a1,1,8f8cb7e4a7f16d339f87f8aa2711a003,850f4f8af5ea87287ac68de36e29107f,2018-01-26 18:57:13,79.9,16.32,650.0,28.0,13.0,15.0,0165da25e09d5c73a6d3ba6443d202f3,delivered,MG,governador valadares
55643,7e838ceff164e744461d1b4633150d7e,1,9e164b4afdecc7c67fb9b6f12c104e21,218d46b86c1881d022bce9c68a7d4b15,2018-03-28 22:27:36,64.0,19.42,450.0,18.0,18.0,18.0,b4a4635e6d583f91ff510ed3d8856735,delivered,SC,balneario barra do sul
55644,7e843e422a53b8895473162e13c2b70f,1,aa52785e49f7b78b96704df4068d9e3d,be1e9e378700cecaa4ebf71433d7915c,2017-11-23 11:15:30,69.9,25.77,250.0,16.0,8.0,16.0,a63231f577e42f7bad67747bd4489abd,delivered,PE,recife
55646,7e844a0812d948cb6f3a7ffa97bde8dd,2,43267ceb81c34b7d49decd624671ccfa,a23266650e7c84bb93fbbba502137478,2017-11-17 18:50:34,178.9,16.69,509.0,17.0,13.0,13.0,d0219f095cf2adce221c9a7dafcc66f6,delivered,RJ,rio de janeiro
55647,7e8533d7ec832acab2a8cf3b8c13dff9,1,dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,6560211a19b47992c3666cc44a7e94c0,2017-11-17 11:50:27,89.0,15.37,200.0,16.0,2.0,11.0,14c5a62a317324d6479b2f68c58fd162,delivered,MG,jacinto
55648,7e85dd5c64bfd481355a0662f9f9f777,1,1b2066a33aee5851ee3e44b10b36b3c8,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-28 02:58:15,20.89,8.9,1650.0,30.0,30.0,15.0,51fe7d2da662fa7eceff7b97a6c66591,delivered,MG,extrema
55649,7e8621aee1744545201cf729ca143853,1,f27782bee7a6ae6435305c7b46e5f44b,751bdc4d83a466c7206cd42e8f426b03,2018-05-23 23:55:10,89.99,8.39,550.0,20.0,20.0,20.0,4c831bc8fa7d54c003e65dec6f327731,delivered,SP,mogi das cruzes
55650,7e8641c6ba8f77235152dd1c3356f814,1,ee6c49af1a2de55aa0e076257ab4ab99,1c68394e931a64f90ea236c5ea590300,2018-02-27 21:55:21,144.41,17.45,140.0,22.0,14.0,14.0,307cb7e9453a86b2550537938d86e177,delivered,RJ,nova friburgo
55651,7e8734a38ac8a79a7235d256f581e885,1,1aaeaa2c5da72dcc8358011100dc5a26,7b7ed56ae755e2880f2b69632e839c1e,2018-08-13 08:44:46,33.9,19.15,400.0,18.0,2.0,18.0,7cb07e905e7172ce6c04eea5eed5888d,delivered,SP,sao paulo
55652,7e8756804954a036bc7bba08ceade465,1,a02d0123079f4ae96001ba2010d1a2df,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-14 21:30:16,228.0,82.91,12000.0,45.0,35.0,45.0,8fdff91133ee2265eb14e29758c5daca,delivered,MG,pirapora
55653,7e8802ecbf8198fcf26de06bcc322bdb,1,29c5f56bdaf7929e981f654f1a2f79ec,0be8ff43f22e456b4e0371b2245e4d01,2017-12-08 18:30:27,49.9,8.72,700.0,18.0,18.0,18.0,2c688f6c105821606c7da166bd9cf1c6,delivered,SP,sorocaba
55654,7e88ca8e11c4e67c107b7cbc62b70f5e,1,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2017-12-27 16:33:20,119.0,23.7,396.0,18.0,11.0,14.0,93a8eb1962b73b68274e8d73cc80f3ab,delivered,BA,jeremoabo
55655,7e89342f1c29435e98fb7a1c2e5aa945,1,bdf4090aad270b83a2ce5eaac92032cc,bd697db56ff8e7c9cd1abeb7f72029b2,2018-04-09 08:08:57,199.99,16.28,100.0,16.0,10.0,15.0,1f6ab90ca6cddef4ddaa7b27decc8e49,shipped,MG,prudente de morais
55656,7e8946ff7380632d77de6298460ec652,1,bc3d15dd90a6794ea7710f1642aae319,6b89abe95848c850399130d149a39b63,2018-03-13 02:10:46,145.9,20.27,4050.0,31.0,24.0,26.0,2a0e09a47edf7e14b7225964d5b2e42d,delivered,GO,trindade
55657,7e8a02cddca8f2dccebedb8b6b75ba5b,1,8844bd4b8ca8f93603694ca2bceb77e9,cc419e0650a3c5ba77189a1882b7556a,2017-12-12 13:58:27,84.99,13.15,900.0,33.0,17.0,12.0,8825ddd25aa90c9895c662c03975ba06,delivered,SP,sumare
55659,7e8af96fabba7a99d5206b8db4b7b098,1,a11998d0de02ca907c060119dabe8ead,0dd184061fb0eaa7ca37932c68ab91c5,2018-06-13 23:31:50,59.99,15.3,12050.0,22.0,65.0,40.0,702dfead9e810330c2041c8307cd2024,delivered,RJ,niteroi
55660,7e8af96fabba7a99d5206b8db4b7b098,2,a11998d0de02ca907c060119dabe8ead,0dd184061fb0eaa7ca37932c68ab91c5,2018-06-13 23:31:50,59.99,15.3,12050.0,22.0,65.0,40.0,702dfead9e810330c2041c8307cd2024,delivered,RJ,niteroi
55661,7e8dc21f44e46302a51e046680bc6598,1,69455f41626a745aea9ee9164cb9eafd,bce6a5ecf98e99fd2a8868b15c51f04b,2018-08-27 03:29:46,125.0,8.14,501.0,18.0,13.0,14.0,818b02531726186e24f2e19a6de1b712,delivered,SP,sumare
55662,7e8fd0c601d51838d063e75482cbad9c,1,05ac001cdcd6e4a3cc1563efbc5a25fc,1fdc574883ef3b33ad41562d93f3a74a,2018-02-28 11:31:06,198.0,9.95,400.0,16.0,5.0,11.0,33af4cacd6d2dcf53a8ae1bae9e107b9,delivered,SP,sao paulo
55663,7e90e3edeeb8c1da0769b4cb682cbfb1,1,026311ea0b72ef8c80ebf91efd36b499,538caafddff204241cecbf3a02e6b3cf,2018-01-11 02:08:33,13.9,7.78,300.0,18.0,8.0,24.0,26d480c92395324f05d07c5ed0101a6b,delivered,SP,rio claro
55664,7e90eaf88da7fea3fb251e0979bfc22a,1,acc444eb5ad26f79d5a11baa6a03c439,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-14 20:44:53,120.0,74.79,9400.0,35.0,45.0,45.0,b61abf2a73a3ef96dc65602e59d7f51e,delivered,PR,irati
55665,7e92dca255c67a8c5a8516d401938727,1,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,2017-04-10 05:45:13,49.0,10.96,400.0,16.0,2.0,20.0,dd46ad4fa9185c967cd7b2a1223ab180,delivered,SP,iracemapolis
55666,7e95334097aff5b45c6ff379ab492cf3,1,41b4baff1ceec845ba126eaeb07efa4a,86ccac0b835037332a596a33b6949ee1,2017-10-26 16:56:25,31.32,16.79,400.0,16.0,2.0,11.0,ec9ce7b1073d223d7c299973c4dbe98c,delivered,RJ,nova iguacu
55668,7e95d101ed97603578e38b4955c244ab,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-28 12:55:33,69.9,16.18,2600.0,50.0,10.0,30.0,c82f4cd104b5f2407de30ee720e1bfea,delivered,SP,taubate
55669,7e96374aee396bd5b72cf015c3e06448,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-15 16:30:27,79.0,17.8,7000.0,60.0,20.0,30.0,6a5546734acb8b5faa48ee38c4592008,delivered,PR,toledo
55671,7e981abcf7b25747fb198f5befcae28f,1,61509eaebb2d4bd1a7511b1a75703f8c,cca3071e3e9bb7d12640c9fbe2301306,2018-01-18 02:48:26,24.9,11.85,300.0,25.0,2.0,17.0,2053c4249878bd1b9a6f4a22d25dba09,delivered,SP,carapicuiba
55673,7e995d171de63fd99a1c9d42ddb0c1c0,1,46f8312de289b5679ef6c699c028b572,52d76513f0c4d97f3b99570e2c94ee31,2018-05-22 02:14:43,254.9,19.66,500.0,20.0,16.0,20.0,bbc160254f556c214299211d347e912e,delivered,SP,presidente prudente
55674,7e9a03de3bfde66892a9d6ee70716afb,1,0fc6914383c2bea767a9562c9d8b43a1,8c16d1f32a54d92897cc437244442e1b,2018-03-15 14:10:27,45.6,18.23,338.0,32.0,6.0,36.0,d41aba0dbe969079d797f73ae613802c,delivered,SP,ribeirao preto
55675,7e9af7be40e0983f0c497782cb6435bd,1,5457c026a643626249213e1e39c31d10,a888faf2d1baececa6baf9c3d603ee1f,2017-03-17 17:31:42,379.9,16.83,463.0,19.0,16.0,18.0,2c24375ffa9f92076ed3bec1a35e13b0,delivered,SP,sao paulo
55676,7e9c655f89ac314e5a2d5fe87c63df1d,1,9d5aabe3e3265ed911b2a85d14474635,7299e27ed73d2ad986de7f7c77d919fa,2018-07-18 23:30:18,249.99,20.94,1075.0,23.0,23.0,19.0,94207055a592cc43b9e2be9e4ce6f05d,delivered,SP,sao paulo
55677,7e9d429736ca906b27567eceda90f4b6,1,cfbd9afef85eecef5aecf32844d2bc07,3d871de0142ce09b7081e2b9d1733cb1,2018-07-04 20:50:18,109.0,41.74,4450.0,39.0,30.0,29.0,7589cc79e856007fecc58b75847c1978,delivered,ES,vila velha
55678,7e9dd1dc8d16b86e67a0c7a8a3f1ebdf,1,daf1e4584f54eb0f49b79f209e83d670,a938325a4b357fd23a6a4d5bb126408e,2017-09-21 16:05:11,149.0,15.79,2200.0,30.0,25.0,30.0,b226a663d199c9e27923c73a74d6aed7,delivered,SP,tatui
55679,7e9e110e4c60c9d33dabbc33133db636,1,68a00c2c89cc59b345242ac379ee4b26,c3867b4666c7d76867627c2f7fb22e21,2018-03-08 17:10:50,125.0,38.42,1350.0,31.0,32.0,31.0,17984e3bdcf729cdee5f2e4ad08a5f6e,delivered,MA,timon
55681,7ea0402bb982f8ff37a8a8ef5adc4786,1,adaf53b4c04b9aca88c0f5c9ba4c3880,16090f2ca825584b5a147ab24aa30c86,2018-07-26 22:45:06,129.99,9.07,300.0,16.0,10.0,16.0,66cbcef072a77824c522cede2fca861a,delivered,SP,guarulhos
55682,7ea04d381a2ba7d7f14be55b878830a5,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2018-01-22 10:29:58,1997.0,63.2,18000.0,105.0,30.0,40.0,f54d024dc9788318f1b4e2ef9c80829b,delivered,SP,maua
55684,7ea0da84e90dc5664dfa82a3ba9fff63,1,ab6ac334be05ff833a2e3973927dd83c,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-04 02:15:44,64.99,27.51,350.0,19.0,12.0,13.0,c3fd83a698a21d0b48ee2b8599a8bc25,delivered,RJ,rio de janeiro
55685,7ea1ada580d55b157f20ef1fb3a83ee6,1,ee459f46c41c7314be5b18a4cad901de,4a3ca9315b744ce9f8e9374361493884,2017-10-03 17:14:14,74.8,16.28,1500.0,26.0,6.0,20.0,6d808c06e2e45bb613837ecb06990947,delivered,RJ,araruama
55687,7ea3b6e314e533719b7dbc3ad951aef3,1,f1de94230ae234a2f348835b969eeab1,8f54d64f28a993550aa7943f12572959,2018-06-11 14:51:41,195.9,57.92,1550.0,20.0,7.0,20.0,f51abbc1aedad3c2043a901fcb09f93e,delivered,PE,recife
55689,7ea599036acba8c4d180c9e2bedc6e9f,1,057229db0353dff9e12e298e8f6429b9,4b0fdb526525f9890eb145bf1534640e,2018-05-21 00:55:24,129.9,15.0,1900.0,16.0,2.0,11.0,8b75ca702b00ca128f06c127c54992fb,delivered,SP,sao paulo
55690,7ea5afa01a6aed827dec68beed373ea9,1,30364952b2a2bd659cfdda1b5112358c,d1c281d3ae149232351cd8c8cc885f0d,2017-11-10 14:10:33,134.99,25.78,2700.0,55.0,25.0,35.0,f8bf759ca675f184f81ebf55846fca72,delivered,PR,maringa
55692,7ea64b9b8029d78ab2a77b1d4df4a008,1,d902ca64b614964dc31d6b0372e800ac,391fc6631aebcf3004804e51b40bcf1e,2018-01-18 21:29:34,52.3,16.13,750.0,100.0,5.0,20.0,8e02372092146ab95fb369def067fa42,delivered,RS,porto alegre
55693,7ea64b9b8029d78ab2a77b1d4df4a008,2,d902ca64b614964dc31d6b0372e800ac,391fc6631aebcf3004804e51b40bcf1e,2018-01-18 21:29:34,52.3,16.13,750.0,100.0,5.0,20.0,8e02372092146ab95fb369def067fa42,delivered,RS,porto alegre
55694,7ea79c5a0a141e742e9369fba0899043,1,2e4bf3f09064f2b5f34d12924fc634b3,3b15288545f8928d3e65a8f949a28291,2017-12-08 18:50:50,119.99,21.33,2700.0,42.0,12.0,35.0,4adc5c59c6d58067991c61008df3e155,delivered,RJ,rio de janeiro
55695,7ea90189a26e230e809891078dcb8f45,1,fec3b45dc09b257690a09a742870b149,73a63f72308aa20a46f4b1632018f196,2017-12-12 22:09:53,44.95,18.59,1650.0,25.0,4.0,25.0,41072e519474c7839dcbd5fa7cdbbb9b,delivered,RJ,mage
55696,7ea90189a26e230e809891078dcb8f45,2,fec3b45dc09b257690a09a742870b149,73a63f72308aa20a46f4b1632018f196,2017-12-12 22:09:53,44.95,18.59,1650.0,25.0,4.0,25.0,41072e519474c7839dcbd5fa7cdbbb9b,delivered,RJ,mage
55697,7ea90189a26e230e809891078dcb8f45,3,fec3b45dc09b257690a09a742870b149,73a63f72308aa20a46f4b1632018f196,2017-12-12 22:09:53,44.95,18.59,1650.0,25.0,4.0,25.0,41072e519474c7839dcbd5fa7cdbbb9b,delivered,RJ,mage
55698,7ea9168463dc969ab4c6df5cd497cec3,1,eeb140d5f26a24f9920969845deb6b4b,6edacfd9f9074789dad6d62ba7950b9c,2018-05-17 06:35:15,65.9,16.37,600.0,16.0,12.0,12.0,0ba0a7a7ab459af5b3860fa8b784ddd7,delivered,ES,vila velha
55699,7ea99d68cb579648ac731e90414707f0,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2017-06-22 13:23:11,69.9,16.25,950.0,45.0,15.0,35.0,602abe909c748c9f6cd73a3a4d66ed99,delivered,RS,osorio
55700,7ead6c8726098bd70de2b16cac42df74,1,6bf1cd252d73626ab181be470f56e07b,8bd0f31cf0a614c658f6763bd02dea69,2017-01-22 10:55:55,37.99,31.95,1250.0,16.0,32.0,16.0,19d8d28432946239ce9f75e1990f7e58,delivered,PI,sao raimundo nonato
55701,7eadf6b27280d4bfed6c3e1781b11247,1,d6d121aae35cf0cb9078f82deb7047d2,537eb890efff034a88679788b647c564,2018-02-28 00:00:24,28.9,7.94,150.0,24.0,4.0,34.0,cfda6c7c7457c9dac3dc1f132ff5587c,delivered,RJ,niteroi
55702,7eae04ada6ffa5ce119fe7526c8d77d5,1,8883cd5c3e8ce5ce6ef730ff1d2f249e,056b4ada5bbc2c50cc7842547dda6b51,2017-12-07 10:31:51,639.99,18.23,230.0,19.0,10.0,15.0,c7d5c3347080c1ba85f7c9887d8e3440,delivered,SP,mogi das cruzes
55703,7eae91392531d2ea7d65b484173ea85b,1,f2399cabe080029634d12cec4f60dbf0,b8555308bfdb4ca1ed54325a58da9a97,2018-08-30 03:24:22,99.9,27.0,2100.0,16.0,26.0,26.0,76ada7e74088798d5ca6a6d90bb2aa74,delivered,PR,paranagua
55704,7eaee8b80a41b5daabc50e02d1e45120,1,cb6c1c21ebc9c153a7baf319c515657a,85d9eb9ddc5d00ca9336a2219c97bb13,2017-06-01 10:55:33,31.9,12.48,200.0,41.0,2.0,29.0,ad4db30de14a63fc303d577df107bade,delivered,MG,uba
55705,7eaf906a67eb432a7736e3affdd3611a,1,a7f4ab2b8fc3ee762e05b6eda08acb93,cd68562d3f44870c08922d380acae552,2018-01-31 15:31:34,69.0,12.82,750.0,16.0,105.0,15.0,c42fc702f762344fa2c3f3ca4bf7064b,delivered,SP,sao paulo
55706,7eaf906a67eb432a7736e3affdd3611a,2,a7f4ab2b8fc3ee762e05b6eda08acb93,cd68562d3f44870c08922d380acae552,2018-01-31 15:31:34,69.0,12.82,750.0,16.0,105.0,15.0,c42fc702f762344fa2c3f3ca4bf7064b,delivered,SP,sao paulo
55708,7eb2a49dead413f2e396efbf089ad780,1,c25174e1e4fd7fe5c3420869d61fe2a6,3d871de0142ce09b7081e2b9d1733cb1,2017-05-24 11:10:16,48.9,12.69,600.0,39.0,30.0,29.0,5c7fb423529f9178c69491bc92662a94,delivered,SP,sao paulo
55710,7eb3066f65031745ac998c508b7ae614,1,6109d0cae3bcb57d579bc0fab6e61814,dbc22125167c298ef99da25668e1011f,2018-04-20 08:51:12,79.99,15.41,1250.0,49.0,10.0,34.0,816158478235fe7cc485d5ef205cb37c,delivered,MG,goiabeira
55711,7eb37fd32e87d3ea061605da756f0572,1,14bc0f89b7126bb00dfa6432d85340de,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-30 15:17:38,188.0,12.82,550.0,20.0,10.0,16.0,27098d24681449215d65e7d661d10723,delivered,SP,valparaiso
55712,7eb3e26f4add684a86cb34bf2a0fac59,1,eb719445ec882a7b60518fd8b55c1b0f,7e3f87d16fb353f408d467e74fbd8014,2017-09-15 15:10:20,34.9,15.1,500.0,16.0,5.0,15.0,ea8027eeeadff54d4f337b68f39cb69e,delivered,MG,mar de espanha
55713,7eb4ea83c254066ebd7ccc9cf6e243ec,1,6358f5d1f8bea46b44615a9eaad26f81,1900267e848ceeba8fa32d80c1a5f5a8,2018-06-15 08:31:14,53.0,13.73,700.0,16.0,10.0,16.0,4fd7abbc9a763b49e2aabd6bef779b59,delivered,SP,sao paulo
